codFonteRecurso,codReferencia,codDestinacaoRecurso,codVinculacaoRecurso,codPrograma,codProjetoAtividade,codFuncao,codSubFuncao,codCategoria,codGrupo,codModalidade,codElemento,codItemDespesa,codSubElemento,codEmpenho,txtRazaoSocial,numCpfCnpj
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,172155,H2OBRAS CONSTRUCOES LTDA,24262722000182
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,172257,FP PROJETOS EMPREENDIMENTOS LTDA,15009784000196
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,172314,CONSORCIO RENOVA SAUDE,55757193000111
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,172520,CONSORCIO SAUDE,64142670000125
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,172539,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,172576,CONSORCIO MF  MUDE,64123154000153
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,172975,CONSORCIO UG,51803790000184
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,172979,CONSORCIO HR,51773856000130
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,172983,SHOP SIGNS OBRAS E SERVICOS LTDA,02120261000170
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,172992,SPALLA ENGENHARIA LTDA,05633207000117
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,172993,REP ENGENHARIA E SERVICOS LTDA,36157982000177
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,172995,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,07534937000196
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,173021,TERRA NOVA ENGENHARIA E CONSTRUCOES LTDA,07461206000168
10.1.755.1224,,,,3026,1535,10,302,4,4,90,51,0,8,173042,APENG SERVICOS E CONSTRUCOES LTDA,30037029000109
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,173163,DEKTON ENGENHARIA E CONSTRUCAO LTDA,06297348000179
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173287,CONSORCIO SAUDE - PMSP,51804427000183
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173297,CONSORCIO SAUDE - PMSP,51804427000183
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,173343,CAMILA CONSTRUTORA LTDA,05625875000100
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,173344,CEDRO CONSTRUTORA E INCORPORADORA LTDA,44209567000148
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,173350,CASA DOS PROJETOS RIBEIRAO PRETO LTDA,45024149000149
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,173376,CONSTRUISO ENGENHARIA E EMPREENDIMENTOS LTDA,04206255000166
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173399,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173414,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173423,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173452,CONSORCIO LEMAM  CONSITEC  JLA,53619416000159
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173479,CONSORCIO RENOVA SAUDE,55757193000111
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173495,CONSORCIO CDGPROGREDIOR SMS,55534636000105
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173504,CONSORCIO PRO SAUDE SAO PAULO  CAMPO LIMPO,55272706000102
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173513,ENDEAL ENGENHARIA E CONSTRUCOES LTDA,03430585000178
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173515,CONSORCIO HOSPITAL TATUAPE,55483217000191
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173518,CSC ENGENHARIA LTDA,08509235000115
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173527,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.1.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,173554,CONSTRUTORA ROY LTDA,43898972000158
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,173699,DB CONSTRUCOES LTDA,03101876000112
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173709,CONSORCIO MAIS SAUDE,53780577000120
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173711,HERSA ENGENHARIA E SERVICOS LTDA,01376473000150
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173714,SCOPUS CONSTRUTORA & INCORPORADORA LTDA,49723802000119
10.1.755.1224,,,,3003,1525,10,301,4,4,90,51,0,8,173717,NOVA JRA EMPREENDIMENTOS E ENGENHARIA LTDA,44721630000120
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173819,CSC ENGENHARIA LTDA,08509235000115
10.1.755.1224,,,,3026,1536,10,302,4,4,90,51,0,8,173820,ENDEAL ENGENHARIA E CONSTRUCOES LTDA,03430585000178
