codFonteRecurso,codReferencia,codDestinacaoRecurso,codVinculacaoRecurso,codPrograma,codProjetoAtividade,codFuncao,codSubFuncao,codCategoria,codGrupo,codModalidade,codElemento,codItemDespesa,codSubElemento,codEmpenho,txtRazaoSocial,numCpfCnpj
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163359,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.2.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163360,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.2.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163361,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
10.2.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163362,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
10.2.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163363,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
10.2.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,163364,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,163745,H2OBRAS CONSTRUCOES LTDA,24262722000182
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,163936,DEKTON ENGENHARIA E CONSTRUCAO LTDA,06297348000179
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,163946,SPALLA ENGENHARIA LTDA,05633207000117
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,163957,H2OBRAS CONSTRUCOES LTDA,24262722000182
08.1.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,163966,MACOR ENGENHARIA CONSTRUCOES E COMERCIO SA,57646374000104
08.1.759.1224,,,,3026,1536,10,302,4,4,90,51,0,8,164036,BB ENGENHARIA E CONSTRUCOES S A,03643992000163
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,164058,R J C SINALIZACAO URBANA LTDA,12420273000174
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,164560,DB CONSTRUCOES LTDA,03101876000112
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,165213,DPT ENGENHARIA E ARQUITETURA LTDA,34730331000107
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,165528,2N ENGENHARIA LTDA,00346953000106
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,165577,2N ENGENHARIA LTDA,00346953000106
08.1.759.1224,,,,3026,1535,10,302,4,4,90,51,0,8,165623,CONSTRUTORA SANDIN LTDA,51182145000191
08.2.759.1224,,,,3026,1535,10,302,4,4,90,51,0,8,165632,CONSTRUTORA SANDIN LTDA,51182145000191
08.2.759.1224,,,,3026,1535,10,302,4,4,90,51,0,8,165644,CONSTRUTORA SANDIN LTDA,51182145000191
08.2.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,165672,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,07534937000196
08.1.759.1224,,,,3003,1526,10,301,4,4,90,51,0,8,165677,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,07534937000196
10.2.755.1224,,,,3003,1526,10,301,4,4,90,51,0,8,165681,TETRABASE  ENGENHARIA E CONSTRUCOES LTDA,07534937000196
08.2.759.1224,,,,3003,1525,10,301,4,4,90,51,0,8,165711,RODOSERV ENGENHARIA LTDA,15108349000119
